imdb_id,domestic_distributor,domestic_opening,budget,mpaa,running_time,genres,domestic_revenue,international_revenue,worldwide_revenue
tt0120347,Metro-Goldwyn-Mayer (MGM),25143007,0,PG-13,1 hr 59 min,Action Adventure Thriller,125304276,207706792,333011068
tt0119485,Walt Disney Studios Motion Pictures,72095,28000000,PG-13,2 hr 14 min,Biography Drama History War,5684789,0,5684894
tt0120521,Fine Line Features,20533,0,R,1 hr 48 min,Drama,870290,0,870290
tt0119715,DreamWorks Distribution,6062922,38000000,PG,1 hr 38 min,Comedy,61917389,60500000,122417389
tt0119668,Warner Bros.,5233658,35000000,R,2 hr 35 min,Crime Drama Mystery Thriller,25105255,0,25105255
tt0120255,Fine Line Features,31149,0,R,1 hr 52 min,Drama,3263585,0,3263585
tt0119845,,0,0,,1 hr 34 min,Drama,0,0,0
tt0117994,,0,0,,1 hr 40 min,Drama,0,0,0
tt0120338,Paramount Pictures,28638131,200000000,PG-13,3 hr 14 min,Drama Romance,674292608,1590450697,2264750694
tt0128755,,0,0,,1 hr 41 min,Sci-Fi,0,0,0
tt0119396,Miramax,9292248,12000000,R,2 hr 34 min,Crime Drama Thriller,39673162,2130,39693845
tt0118230,,0,0,,1 hr 25 min,Drama Romance,0,0,0
tt0120222,,0,0,R,1 hr 34 min,Thriller,0,0,0
tt0117167,,0,0,,1 hr 41 min,Comedy Drama Romance,0,0,0
tt0120122,Fox Searchlight,56240,0,PG,1 hr 49 min,Comedy Crime Romance,375261,0,375261
tt0118539,Sony Pictures Releasing,150127,0,PG,1 hr 33 min,Action Adventure Comedy Family,375805,0,375805
tt0120820,Dimension Films,5337651,0,R,1 hr 33 min,Comedy Romance,12874899,0,12874899
tt0120478,Trimark Pictures,2958768,0,PG,1 hr 41 min,Adventure Family Sci-Fi,7029025,0,7029025
tt0119590,Sony Pictures Classics,76212,0,R,1 hr 28 min,Drama,2162043,0,2162043
tt0118566,Sony Pictures Classics,50052,0,R,1 hr 59 min,Comedy Drama Romance,2465960,0,2465960
tt0119223,Twentieth Century Fox,9593290,0,R,1 hr 51 min,Drama Romance,26420672,29073394,55494066
tt0120885,New Line Cinema,92079,0,R,1 hr 37 min,Comedy Drama,43061945,21194568,64256513
tt0119099,Warner Bros.,10401586,0,R,2 hr 4 min,Action Crime Drama Fantasy Mystery Thriller,25232289,0,25232289
tt0120696,Paramount Pictures,8009024,70000000,R,1 hr 37 min,Action Crime Drama Thriller,19870567,0,19870567
tt0118715,Gramercy Pictures (I),5533844,0,R,1 hr 57 min,Comedy Crime,19301403,28756022,48066229
tt0112913,Kino International,13804,0,,1 hr 39 min,Comedy Crime Drama Romance,163145,88019,252415
tt0120693,Universal Pictures,7722540,0,R,1 hr 22 min,Comedy Crime,17460020,0,17460020
tt0116845,Northern Arts Entertainment,2483,0,R,1 hr 40 min,Drama Romance Thriller,18012,0,18012
tt0118643,,0,0,R,1 hr 27 min,Fantasy Horror Thriller,0,0,0
tt0129758,,0,0,,1 hr 46 min,Documentary,0,0,0
tt0118929,New Line Cinema,5576953,0,R,1 hr 40 min,Fantasy Mystery Sci-Fi Thriller,14378331,12821985,27200316
tt0119988,Live,2422631,0,R,1 hr 37 min,Crime Drama Thriller,6754958,0,6754958
tt0120670,Twentieth Century Fox,3849308,19000000,R,1 hr 29 min,Action Thriller,8165212,0,8165212
tt0119655,,0,0,,1 hr 20 min,Action Drama,0,0,0
tt0119815,Miramax,32017,0,R,1 hr 50 min,Action Drama History Thriller,397517,0,397517
tt0118662,Strand Releasing,26101,1000000,,2 hr 25 min,Biography Documentary,205246,0,205246
tt0120185,Sony Pictures Releasing,10527222,0,PG,1 hr 33 min,Comedy Family Music,29342592,0,29344278
tt0119822,Sony Pictures Releasing,12606928,50000000,PG-13,2 hr 19 min,Comedy Drama Romance,148478011,165700000,314178011
tt0119784,New Line Cinema,91549,0,R,1 hr 37 min,Fantasy Horror Mystery,125397,0,125397
tt0119548,,0,0,R,1 hr 30 min,Comedy Romance,0,0,0
tt0118956,Walt Disney Studios Motion Pictures,4737793,0,R,1 hr 46 min,Action Adventure Horror Sci-Fi,11203026,0,11203026
tt0120594,Miramax,17436,0,R,1 hr 32 min,Crime Drama Romance Thriller,39371,11461,50832
tt0119521,,0,0,,1 hr 29 min,Crime Drama Mystery Thriller,0,0,0
tt0114690,,0,0,,1 hr 27 min,Action Drama Horror Thriller,0,0,0
tt0119711,,0,0,,1 hr 13 min,Drama,0,0,0
tt0119734,Metro-Goldwyn-Mayer (MGM),0,0,PG-13,1 hr 44 min,Comedy Drama Romance,118475,0,118475
tt0120707,Miramax,2513334,0,R,1 hr 30 min,Comedy,5485295,0,5485295
tt0118747,Universal Pictures,6129615,0,PG-13,2 hr 3 min,Action Comedy Crime Music Musical,14051384,0,14051384
tt0120008,Sony Pictures Releasing,8046553,0,R,1 hr 27 min,Action Crime Thriller,19204929,0,19204929
tt0120888,New Line Cinema,18865080,18000000,PG-13,1 hr 37 min,Comedy Music Romance,80245725,43061262,123307685
tt0128690,,0,0,,1 hr 48 min,Comedy Thriller,0,0,0
tt0116379,Castle Hill Productions,5975,0,R,1 hr 36 min,Drama Romance Thriller,14760,0,14760
tt0120184,Warner Bros.,14433957,80000000,PG-13,2 hr 14 min,Action Mystery Sci-Fi Thriller,37020277,0,37020277
tt0120782,Sony Pictures Releasing,2876753,0,R,1 hr 54 min,Crime Drama Mystery Romance Thriller,5878911,0,5878911
tt0119250,Milestone,59508,0,,1 hr 43 min,Crime Drama Romance Thriller,500000,0,500000
tt0120769,Twentieth Century Fox,4010245,0,PG-13,2 hr 2 min,Action Crime Drama History Western,10452012,0,10452012
tt0120491,Metro-Goldwyn-Mayer (MGM),19812,0,R,1 hr 46 min,Adventure Comedy Fantasy Music,37621,0,37621
tt0118744,Sony Pictures Releasing,5742431,0,PG-13,1 hr 36 min,Drama Thriller,13583690,21614,13605304
tt0145302,,0,0,,1 hr 30 min,Documentary,0,0,0
tt0119594,Paramount Pictures,5866411,37000000,R,1 hr 34 min,Crime Drama Mystery Thriller,15055091,0,15055091
tt0120744,Metro-Goldwyn-Mayer (MGM),17271450,0,PG-13,2 hr 12 min,Action Adventure Drama,56968902,126000000,182968902
tt0120241,Artisan Entertainment,558081,5000000,R,1 hr 46 min,Comedy Crime Drama Mystery Thriller,1740156,0,1740156
tt0119942,Universal Pictures,12045395,65000000,R,2 hr 23 min,Comedy Drama,39001187,13089000,52090187
tt0120642,Twentieth Century Fox,2706,0,PG-13,1 hr 37 min,Drama,4390,0,4390
tt0140282,Sony Pictures Releasing,555342,0,PG-13,1 hr 36 min,Action Drama Sport,1546414,0,1546414
tt0119780,Artisan Entertainment,16745,0,R,1 hr 33 min,Drama Romance,214661,0,214661
tt0119574,Lionsgate Films,78151,0,PG-13,1 hr 33 min,Comedy Drama,2581012,0,2581012
tt0120661,MacGillivray Freeman Films,364244,0,,44 min,Documentary Short,87178599,40811529,127990128
tt0125454,DreamWorks Distribution,5369800,23000000,PG,1 hr 31 min,Adventure Comedy Drama Family,26875268,0,26875268
tt0120890,Sony Pictures Releasing,9622444,0,R,1 hr 48 min,Crime Drama Mystery Thriller,30147739,18554,30166293
tt0120873,Warner Bros.,16863988,0,PG-13,2 hr 11 min,Action Crime Thriller,57167405,45200000,102367405
tt0112619,,0,0,,2 hr 20 min,Drama Romance,0,0,0
tt0119656,,0,0,R,1 hr 29 min,Action Crime Drama,0,0,0
tt0099939,New Line Cinema,411597,0,,1 hr 43 min,Crime Thriller,2554476,0,2554476
tt0124295,Miramax,146909,0,PG-13,1 hr 31 min,Comedy Crime Documentary Drama,720074,0,720074
tt0119560,Gramercy Pictures (I),44003,5000000,R,1 hr 36 min,Drama Romance,222099,0,222291
tt0120598,PolyGram,2203865,0,,1 hr 16 min,Adventure Comedy Drama Family Fantasy Musical,12218638,0,12218638
tt0120772,Twentieth Century Fox,9725855,0,R,1 hr 51 min,Comedy Drama Romance,29187243,17718646,46905889
tt0118851,Trimark Pictures,97916,0,R,1 hr 39 min,Drama Romance,2178160,0,2178160
tt0119905,New Line Cinema,5894607,0,R,1 hr 44 min,Comedy Drama,23047939,213546,23261485
tt0120793,Miramax,36063,0,R,1 hr 57 min,Drama Romance,1130732,0,1130732
tt0120645,Walt Disney Studios Motion Pictures,2006751,0,PG,1 hr 33 min,Comedy Family Sport,4356216,0,4356216
tt0120108,PolyGram,61560,0,R,1 hr 50 min,Drama Romance,147773,0,147773
tt0120510,Miramax,95875,6000000,PG,1 hr 28 min,Comedy Drama Family,282175,0,282175
tt0119305,Sony Pictures Releasing,77910,0,R,1 hr 42 min,Comedy Crime Drama Thriller,77910,0,77910
tt0120749,Universal Pictures,10104715,0,R,1 hr 51 min,Action Crime Drama Thriller,32935289,60172000,93107289
tt0120219,Miramax,1803,0,PG-13,1 hr 17 min,Documentary Music,12355,0,12355
tt0120738,New Line Cinema,20154919,80000000,PG-13,2 hr 10 min,Action Adventure Family Sci-Fi Thriller,69117629,67041794,136159423
tt0120632,Warner Bros.,15369048,0,PG-13,1 hr 54 min,Drama Fantasy Romance,78685114,120000000,198685114
tt0120176,Sony Pictures Classics,124011,0,PG,1 hr 50 min,Drama Mystery Thriller,9593903,0,9593903
tt0119049,Legacy,1564,0,R,1 hr 46 min,Drama,4210,0,4210
tt0124179,Fox Searchlight,649423,0,R,1 hr 24 min,Drama,2057193,0,2057193
tt0119272,,0,0,R,1 hr 39 min,Action Crime Drama Romance Thriller,0,0,0
tt0120728,Gramercy Pictures (I),277601,0,R,1 hr 53 min,Comedy Drama Music Romance,3020601,0,3020601
tt0118819,Metro-Goldwyn-Mayer (MGM),0,0,R,1 hr 43 min,Drama,1785901,0,1786844
tt0120213,Sony Pictures Releasing,34488,0,PG,1 hr 18 min,Comedy Family,80837,0,80837
tt0120773,Paramount Pictures,4810288,0,PG-13,1 hr 37 min,Adventure Comedy,18912328,0,18912328
tt0119792,Sony Pictures Classics,28367,9000000,R,2 hr 8 min,Drama,266130,18347,284477
tt0118755,PolyGram,4470111,0,PG,1 hr 29 min,Adventure Comedy Family Fantasy,22619589,0,22619589
tt0119196,PolyGram,118278,0,R,1 hr 54 min,Crime Mystery Thriller,1677131,0,1677131
tt0119987,Paramount Pictures,83488,0,R,1 hr 45 min,Comedy Drama Romance,83488,0,83488
tt0120765,Sony Pictures Releasing,3117795,0,PG,1 hr 43 min,Comedy Drama,8072007,0,8072007
tt0124718,Walt Disney Studios Motion Pictures,7610663,0,R,2 hr 16 min,Drama Sport,21567853,0,21567853
tt0118577,Walt Disney Studios Motion Pictures,28992,0,R,1 hr 26 min,Comedy,45779,14142,59921
tt0118229,,0,0,R,1 hr 43 min,Crime Drama,0,0,0
tt0120725,Walt Disney Studios Motion Pictures,3316377,0,PG-13,1 hr 34 min,Comedy,7571115,0,7571115
tt0130019,Metro-Goldwyn-Mayer (MGM),33598,0,R,1 hr 26 min,Comedy Romance,98973,0,98973
tt0120906,Sony Pictures Releasing,434840,0,R,1 hr 56 min,Comedy Crime Drama Mystery Romance Thriller,2087471,0,2087471
tt0119508,,0,0,,1 hr 25 min,Comedy Drama Romance,0,0,0
tt0119947,,0,0,PG-13,1 hr 31 min,Adventure Fantasy Romance,0,0,0
tt0117443,,0,0,R,1 hr 54 min,Thriller,0,0,0
tt0138563,Roxie Releasing,16835,0,R,1 hr 35 min,Biography Crime Documentary Music,668228,222096,890324
tt0118727,,0,0,R,1 hr 35 min,Drama Thriller,0,0,0
tt0120723,Universal Pictures,2308145,0,R,1 hr 33 min,Comedy Romance,4106588,0,4106588
tt0145048,Legacy,77924,0,PG,1 hr 38 min,Drama,104255,0,104255
tt0120742,Warner Bros.,2087011,0,PG-13,1 hr 40 min,Comedy Sport,3572443,0,3572443
tt0119448,Sony Pictures Classics,37268,0,R,2 hr 2 min,Crime Drama Mystery Thriller,623983,0,623983
tt0120841,Metro-Goldwyn-Mayer (MGM),7274008,0,R,1 hr 33 min,Action Horror Sci-Fi Thriller,19221939,0,19221939
tt0113184,Gramercy Pictures (I),3657,0,R,1 hr 21 min,Drama Romance Sport,25695,0,25695
tt0119683,Sony Pictures Releasing,5011840,0,PG-13,2 hr 14 min,Crime Drama Romance,14096321,0,14096321
tt0120211,October Films,86659,0,PG-13,1 hr 49 min,Comedy Drama Fantasy Romance,228455,0,228455
tt0117786,New Line Cinema,5250704,0,PG-13,1 hr 41 min,Action Adventure Comedy Crime,12716953,6097767,18814720
tt0120531,New Line Cinema,2517263,0,R,1 hr 24 min,Comedy Romance,8064972,101012,8165984
tt0120610,Universal Pictures,4809375,0,PG-13,1 hr 29 min,Action Crime Drama Thriller,12951088,0,12951088
tt0141986,New Line Cinema,54458,0,PG,1 hr 45 min,Documentary Music Romance,533759,0,533759
tt0118866,Artistic License,34838,0,PG-13,1 hr 36 min,Comedy Drama,537948,0,537948
tt0120856,Warner Bros.,1110564,0,PG,1 hr 23 min,Action Adventure Family Fantasy,2172941,0,2172941
tt0120265,,0,0,,1 hr 35 min,Drama,0,10923,11207
tt0118925,Sony Pictures Releasing,87983,0,PG,1 hr 37 min,Comedy Drama Family,676631,0,676631
tt0119952,,0,0,R,1 hr 40 min,Comedy Crime Drama Romance,0,0,0
tt0120609,Sony Pictures Releasing,10809424,0,R,1 hr 31 min,Action Comedy Crime Thriller,27007143,0,27007143
tt0118785,,0,0,,1 hr 23 min,Comedy Thriller,0,0,0
tt0120647,Paramount Pictures,41152375,0,PG-13,2 hr,Action Drama Sci-Fi Thriller,140464664,209000000,349464664
tt0120838,Sony Pictures Releasing,123104,0,R,1 hr 31 min,Comedy,123104,0,123104
tt0119494,Gramercy Pictures (I),20921,0,R,1 hr 51 min,Drama Romance War,238497,0,238497
tt0119506,Strand Releasing,22491,8000000,R,1 hr 41 min,Drama,106404,0,106404
tt0119313,Twentieth Century Fox,14210464,0,PG-13,1 hr 54 min,Drama Romance,60053195,21418687,81471882
tt0119547,Castle Hill Productions,0,0,R,1 hr 45 min,Drama,12958,0,12958
tt0120777,Sony Pictures Classics,102385,0,R,1 hr 45 min,Comedy Drama Romance,5881367,0,5881367
tt0120828,Walt Disney Studios Motion Pictures,16485276,0,PG-13,1 hr 42 min,Action Adventure Comedy Romance,74339294,90500000,164839294
tt0131436,Miramax,3310349,0,R,1 hr 33 min,Comedy Crime,10317779,0,10317779
tt0120800,Warner Bros.,6041602,0,,1 hr 26 min,Adventure Animation Comedy Drama Family Fantasy Musical,22510798,0,22510798
tt0139362,October Films,47499,0,R,1 hr 41 min,Drama Romance,1960216,0,1960216
tt0120787,Warner Bros.,16615704,0,R,1 hr 47 min,Crime Drama Thriller,67638368,60400000,128038368
tt0118894,Fox Searchlight,76488,0,R,1 hr 48 min,Comedy Drama Romance,1295194,0,1295194
tt0119375,First Run,20366,0,,1 hr 36 min,Crime Mystery Thriller,227569,0,227569
tt0120685,Sony Pictures Releasing,44047541,130000000,PG-13,2 hr 19 min,Action Sci-Fi Thriller,136314294,242700000,379014294
tt0127723,Sony Pictures Releasing,8025910,0,PG-13,1 hr 40 min,Comedy Romance,25605015,0,25605015
tt0119053,Warner Bros.,2837928,0,PG-13,1 hr 30 min,Adventure Comedy Western,6136856,0,6136856
tt0120669,Universal Pictures,3338590,18500000,R,1 hr 58 min,Adventure Comedy Drama,10680275,0,10680275
tt0120401,,0,0,R,1 hr 33 min,Drama Horror Thriller,0,0,0
tt0116692,Miramax,14015,0,PG-13,1 hr 49 min,Drama Music,181881,0,181881
tt0125128,,0,0,R,1 hr 31 min,Drama Romance,0,24909,24909
tt0118798,Twentieth Century Fox,141816,0,R,1 hr 48 min,Comedy Drama Romance,26528185,2674699,29202884
tt0118849,Miramax,20100,0,PG,1 hr 29 min,Drama Family Sport,933933,0,933933
tt0120591,Walt Disney Studios Motion Pictures,36089972,140000000,PG-13,2 hr 31 min,Action Adventure Sci-Fi Thriller,201578182,352131606,553712773
tt0126938,Miramax,1102036,0,R,1 hr 32 min,Comedy Romance,2284034,0,2284034
tt0122151,Warner Bros.,34048124,140000000,R,2 hr 7 min,Action Crime Thriller,130444603,155000000,285444603
tt0116141,Lionsgate Films,6201,0,R,1 hr 30 min,Comedy Drama Romance,24727,0,24727
tt0073540,Kit Parker Films,27492,0,,1 hr 55 min,Drama Mystery,49582,32779,83078
tt0118789,Lionsgate Films,39555,0,R,1 hr 50 min,Comedy Drama Romance,2375097,621,2375718
tt0118998,Twentieth Century Fox,29014324,0,PG-13,1 hr 25 min,Comedy Family Fantasy,144156605,150300000,294456605
tt0119717,Lionsgate Films,30732,0,R,1 hr 43 min,Comedy Romance,301796,0,301796
tt0120780,Universal Pictures,12020435,0,R,2 hr 3 min,Comedy Crime Drama Romance Thriller,37562568,40183398,77745966
tt0125980,Fine Line Features,0,0,PG-13,1 hr 31 min,Adventure Drama,250897,0,250897
tt0120902,Twentieth Century Fox,30138758,0,PG-13,2 hr 1 min,Drama Mystery Sci-Fi Thriller,83898313,105278110,189176423
tt0120762,Walt Disney Studios Motion Pictures,22745143,0,,1 hr 27 min,Adventure Animation Comedy Family Fantasy Musical War,120620254,183700000,304320254
tt0120321,Miramax,43574,0,PG-13,1 hr 29 min,Comedy Drama,6745362,0,6745362
tt0120443,,0,0,,1 hr 35 min,Biography Drama,0,0,0
tt0126344,,0,0,R,1 hr 47 min,Action Comedy Crime Drama,0,0,0
tt0140508,,0,0,R,1 hr 42 min,Crime Drama Thriller,0,0,0
tt0143614,,0,0,R,1 hr 30 min,Drama Romance,0,0,0
tt0150290,Cowboy Pictures,1508,0,,1 hr 22 min,Documentary,17744,0,17744
tt0122529,Sony Pictures Classics,40939,0,R,2 hr 17 min,Comedy Drama,1338335,0,1338335
tt0026752,Metro-Goldwyn-Mayer (MGM),0,0,,2 hr 12 min,Adventure Biography Drama History Romance,0,0,0
tt0122718,DreamWorks Distribution,14047592,0,PG-13,1 hr 48 min,Action Adventure Comedy Family Sci-Fi,54682547,0,54682547
tt0052077,,0,0,,1 hr 19 min,Horror Sci-Fi,0,0,0
tt0037884,Paramount Pictures,0,0,,1 hr 41 min,Drama Film-Noir,0,0,0
tt0020629,Universal Pictures,0,1200000,,2 hr 32 min,Drama War,0,0,0
tt0030993,Columbia Pictures,0,1644736,,2 hr 6 min,Comedy Drama Romance,0,0,0
tt0023876,,0,0,,1 hr 52 min,Drama Romance War,0,0,0
tt0018578,,0,0,PG-13,2 hr 24 min,Action Drama Romance War,0,746,1684
tt0036872,Paramount Pictures,0,0,,2 hr 6 min,Comedy Drama Music,0,2221,2221
tt0033729,Twentieth Century Fox,0,0,,1 hr 58 min,Drama Family,0,380,865
tt0019729,,0,0,,1 hr 40 min,Drama Musical Romance,0,0,0
tt0138704,Artisan Entertainment,31069,0,R,1 hr 24 min,Drama Horror Mystery Sci-Fi Thriller,3221152,0,3221152
tt0123987,Sony Pictures Releasing,6414668,0,PG,1 hr 28 min,Comedy Family,29967750,0,29967750
tt0035093,,0,0,,2 hr 14 min,Drama Romance War,0,0,0
tt0022958,Metro-Goldwyn-Mayer (MGM),0,0,,1 hr 52 min,Drama Romance,0,0,0
tt0129387,Twentieth Century Fox,13740644,23000000,R,1 hr 59 min,Comedy Romance,176484651,193400000,369884651
tt0140688,Sony Pictures Classics,0,1000000,R,1 hr 52 min,Drama,307037,0,307037
tt0021746,,0,0,,2 hr 3 min,Drama Western,0,0,0
tt0029146,,0,0,,1 hr 56 min,Biography Drama,0,0,0
tt0027698,,0,0,,2 hr 56 min,Drama Musical,0,0,0
tt0044672,Paramount Pictures,0,4000000,,2 hr 32 min,Drama Family Romance,36000000,0,36000000
tt0047296,Columbia Pictures,0,0,,1 hr 48 min,Crime Drama Thriller,0,631,3350
tt0067116,Twentieth Century Fox,0,0,,1 hr 44 min,Action Crime Drama Thriller,51700000,2099,51702099
tt0075148,United Artists,0,0,,2 hr,Drama Sport,117235147,15440,117251948
tt0036868,RKO Radio Pictures,0,0,,2 hr 50 min,Drama Romance War,23650000,11347,23661347
tt0063385,,0,0,,2 hr 33 min,Drama Family Musical,0,0,228
tt0081283,Paramount Pictures,170335,0,,2 hr 4 min,Drama,54766923,0,54766923
tt0055614,Metro-Goldwyn-Mayer (MGM),0,6000000,,2 hr 33 min,Crime Drama Musical Romance,44055492,76842,44134757
tt0082158,Columbia Pictures,68907,0,,2 hr 5 min,Biography Drama Sport,58972904,330455,59303767
tt0039416,,0,0,,1 hr 58 min,Drama Romance,0,0,0
tt0086425,Paramount Pictures,3498813,8000000,,2 hr 12 min,Comedy Drama,108423489,260,108423749
tt0041113,,0,0,,1 hr 50 min,Drama Film-Noir,0,0,0
tt0079417,Columbia Pictures,0,0,PG,1 hr 45 min,Drama,106260000,0,106260000
tt0060665,Columbia Pictures,0,0,G,2 hr,Biography Drama History,0,0,0
tt0061811,United Artists,0,0,,1 hr 50 min,Drama Mystery Thriller,0,27669,27669
tt0048356,United Artists,0,0,,1 hr 30 min,Drama Romance,0,0,0
tt0064665,United Artists,0,0,,1 hr 53 min,Drama,44785053,16124,44802577
tt0045793,Sony Pictures Repertory,18176,0,,1 hr 58 min,Drama Romance War,36416,0,36416
tt0040416,,0,0,,2 hr 34 min,Drama,0,0,0
tt0057590,,0,0,,2 hr 9 min,Adventure Comedy History Romance,0,0,0
tt0087995,Universal Pictures,95300,0,,1 hr 32 min,Action Comedy Crime Sci-Fi Thriller,129000,397,129397
tt0095953,Metro-Goldwyn-Mayer (MGM),7005719,25000000,,2 hr 13 min,Drama,172825435,182000000,354825435
tt0065063,Cinerama,0,0,PG,1 hr 25 min,Comedy Crime,0,0,0
tt0089755,Universal Pictures,3637290,0,,2 hr 41 min,Biography Drama Romance,87071205,140443000,227514205
tt0089686,New Line Cinema,2865475,0,,1 hr 27 min,Horror,29999213,0,29999213
tt0097981,New Line Cinema,8115176,0,,1 hr 29 min,Fantasy Horror,22168359,0,22168359
tt0093629,New Line Cinema,8880555,0,,1 hr 36 min,Fantasy Horror,44793222,0,44793222
tt0088847,Universal Pictures,5107599,0,,1 hr 37 min,Comedy Drama,45875171,5650000,51525171
tt0093389,Columbia Pictures,149460,0,,2 hr 43 min,Biography Drama History,43984230,9639,43994979
tt0100142,New Line Cinema,46663,230000,,1 hr 38 min,Comedy Drama Romance,2960492,0,2960492
tt0089173,Paramount Pictures,8032883,0,,1 hr 32 min,Horror Mystery Thriller,21930418,0,21930418
tt0080761,Paramount Pictures,5816321,0,,1 hr 35 min,Horror Mystery Thriller,39754601,157359,39916601
tt0101917,New Line Cinema,12966525,11000000,R,1 hr 29 min,Fantasy Horror,34872033,0,34872033
tt0087298,Paramount Pictures,11183148,0,,1 hr 31 min,Horror Thriller,32980880,0,32980880
tt0082418,Paramount Pictures,6429784,0,,1 hr 27 min,Horror Mystery Thriller,21722776,0,21722776
tt0091369,TriStar Pictures,3549243,0,,1 hr 41 min,Adventure Family Fantasy Musical,13723253,885812,14633843
tt0067309,,0,0,R,1 hr 54 min,Crime Mystery Thriller,0,34050,34420
tt0097239,Warner Bros.,73745,0,,1 hr 39 min,Comedy Drama,106593296,39200000,145793296
tt0095742,New Line Cinema,12833403,0,,1 hr 33 min,Horror,49369899,0,49369899
tt0083972,Paramount Pictures,9406522,0,,1 hr 35 min,Horror Thriller,36690067,0,36696671
tt0077651,Compass International Pictures,0,325000,,1 hr 31 min,Horror Thriller,47160000,0,47160342
tt0095179,Paramount Pictures,8245038,0,,1 hr 28 min,Horror Thriller,19170001,0,19170001
tt0085636,Universal Pictures,6333259,0,,1 hr 38 min,Horror Mystery Sci-Fi Thriller,14400000,0,14400000
tt0097388,Paramount Pictures,6251310,0,,1 hr 40 min,Adventure Horror Thriller,14343976,0,14343976
tt0091080,Paramount Pictures,6750837,0,,1 hr 26 min,Horror Thriller,19472057,468,19472525
tt0093176,The Samuel Goldwyn Company,911351,0,,1 hr 37 min,Horror Thriller,2683519,0,2683519
tt0097474,Galaxy International,5093428,5000000,,1 hr 36 min,Horror Thriller,11642254,0,11642254
tt0082495,Universal Pictures,7446508,0,,1 hr 32 min,Horror,25533818,0,25533818
tt0095889,Metro-Goldwyn-Mayer (MGM),4344308,0,,1 hr 38 min,Horror Thriller,14114488,0,14114488
